7,4,200,199,198,0,0.1,1,1,19,5,0.45,0,http://www.wikidata.org/prop/direct/P106,Jobs (film),occupation,Chloe,
7,4,200,199,198,0,0.1,1,1,28,34,0.0,0,http://www.wikidata.org/prop/direct/P106,Holidays (2016 film),occupation,The Devil's in the Details,
7,4,200,199,198,0,0.1,1,1,25,28,0.45,0,http://www.wikidata.org/prop/direct/P106,Lisa Brennan-Jobs,occupation,Holidays (2016 film),
7,4,200,199,198,0,0.1,1,1,19,28,0.0,0,http://www.wikidata.org/prop/direct/P106,Jobs (film),occupation,Holidays (2016 film),
7,4,200,199,198,0,0.1,1,1,27,25,0.45,0,http://www.wikidata.org/prop/direct/P106,At the Devil's Door,occupation,Lisa Brennan-Jobs,
7,4,200,199,198,0,0.1,1,1,28,5,0.45,0,http://www.wikidata.org/prop/direct/P106,The Face of an Angel,occupation,Chloe,
7,4,200,199,198,0,0.1,1,1,25,9,0.45,1,http://www.wikidata.org/prop/direct/P106,Lisa Brennan-Jobs,occupation,Ava Acres,
7,4,200,199,198,0,0.1,1,1,28,9,0.31,1,http://www.wikidata.org/prop/direct/P106,Holidays (2016 film),occupation,Ava Acres,
7,4,200,199,198,0,0.1,1,1,5,34,0.45,0,http://www.wikidata.org/prop/direct/P106,Shell,occupation,The Devil's in the Details,
7,4,200,199,198,0.7344110012054443,0.1,1,1,28,32,0.0,0,http://www.wikidata.org/prop/direct/P106,The Face of an Angel,occupation,White Bird in a Blizzard,
7,4,200,199,198,0,0.1,1,1,32,34,0.0,0,http://www.wikidata.org/prop/direct/P106,White Bird in a Blizzard,occupation,The Devil's in the Details,
7,4,200,199,198,0,0.1,1,1,28,29,0.0,0,http://www.wikidata.org/prop/direct/P106,The Face of an Angel,occupation,Free Ride (2013 film),
7,4,200,199,198,0,0.1,1,1,25,3,0.45,0,http://www.wikidata.org/prop/direct/P106,Lisa Brennan-Jobs,occupation,Bea,
7,4,200,199,198,0,0.1,1,1,34,5,0.45,0,http://www.wikidata.org/prop/direct/P106,The Devil's in the Details,occupation,Shell,
7,4,200,199,198,0,0.1,1,1,4,28,0.45,0,http://www.wikidata.org/prop/direct/P106,Girl,occupation,The Face of an Angel,
7,4,200,199,198,0,0.1,1,1,3,34,0.45,0,http://www.wikidata.org/prop/direct/P106,Bea,occupation,The Devil's in the Details,
7,4,200,199,198,0,0.1,1,1,32,28,0.0,0,http://www.wikidata.org/prop/direct/P106,White Bird in a Blizzard,occupation,Holidays (2016 film),
7,4,200,199,198,0,0.1,1,1,5,29,0.45,0,http://www.wikidata.org/prop/direct/P106,Chloe,occupation,Free Ride (2013 film),
7,4,200,199,198,0,0.1,1,1,29,9,0.31,1,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Ava Acres,
7,4,200,199,198,0,0.1,1,1,27,4,0.45,1,http://www.wikidata.org/prop/direct/P106,At the Devil's Door,occupation,Girl,
7,4,200,199,198,0,0.1,1,1,28,4,0.45,1,http://www.wikidata.org/prop/direct/P106,Holidays (2016 film),occupation,Girl,
7,4,200,199,198,0,0.1,1,1,29,5,0.45,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Chloe,
7,4,200,199,198,0,0.1,1,1,29,19,0.0,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Jobs (film),
7,4,200,199,198,0,0.1,1,1,14,25,0.45,0,http://www.wikidata.org/prop/direct/P106,8,occupation,Lisa Brennan-Jobs,
7,4,200,199,198,0,0.1,1,1,29,34,0.0,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,The Devil's in the Details,
7,4,200,199,198,0,0.1,1,1,29,28,0.0,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,The Face of an Angel,
7,4,200,199,198,0,0.1,1,1,29,3,0.45,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Bea,
7,4,200,199,198,0,0.1,1,1,32,14,0.45,1,http://www.wikidata.org/prop/direct/P106,White Bird in a Blizzard,occupation,8,
7,4,200,199,198,0,0.1,1,1,28,28,0.0,0,http://www.wikidata.org/prop/direct/P106,The Face of an Angel,occupation,Holidays (2016 film),
7,4,200,199,198,0,0.1,1,1,29,4,0.45,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Girl,
7,4,200,199,198,0,0.1,1,1,27,14,0.45,0,http://www.wikidata.org/prop/direct/P106,At the Devil's Door,occupation,8,
7,4,200,199,198,0,0.1,1,1,28,32,0.0,0,http://www.wikidata.org/prop/direct/P106,Holidays (2016 film),occupation,White Bird in a Blizzard,
7,4,200,199,198,0,0.1,1,1,29,5,0.45,1,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Shell,
7,4,200,199,198,0,0.1,1,1,28,14,0.45,0,http://www.wikidata.org/prop/direct/P106,The Face of an Angel,occupation,8,
7,4,200,199,198,0,0.1,1,1,3,17,0.45,1,http://www.wikidata.org/prop/direct/P106,Bea,occupation,Actor,
7,4,200,199,198,0,0.1,1,1,29,28,0.0,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Holidays (2016 film),
7,4,200,199,198,0.8230337500572205,0.1,1,1,27,28,0.0,0,http://www.wikidata.org/prop/direct/P106,At the Devil's Door,occupation,Holidays (2016 film),
7,4,200,199,198,0,0.1,1,1,4,19,0.45,0,http://www.wikidata.org/prop/direct/P106,Girl,occupation,Jobs (film),
7,4,200,199,198,0,0.1,1,1,34,4,0.45,0,http://www.wikidata.org/prop/direct/P106,The Devil's in the Details,occupation,Girl,
7,4,200,199,198,0,0.1,1,1,3,19,0.45,0,http://www.wikidata.org/prop/direct/P106,Bea,occupation,Jobs (film),
7,4,200,199,198,0.6631620526313782,0.1,1,1,28,19,0.0,0,http://www.wikidata.org/prop/direct/P106,The Face of an Angel,occupation,Jobs (film),
7,4,200,199,198,0,0.1,1,1,5,29,0.45,1,http://www.wikidata.org/prop/direct/P106,Shell,occupation,Free Ride (2013 film),
7,4,200,199,198,0,0.1,1,1,5,19,0.45,0,http://www.wikidata.org/prop/direct/P106,Chloe,occupation,Jobs (film),
7,4,200,199,198,0,0.1,1,1,34,25,0.45,0,http://www.wikidata.org/prop/direct/P106,The Devil's in the Details,occupation,Lisa Brennan-Jobs,
7,4,200,199,198,0,0.1,1,1,29,25,0.45,0,http://www.wikidata.org/prop/direct/P106,Free Ride (2013 film),occupation,Lisa Brennan-Jobs,
7,4,200,199,198,0,0.1,1,1,27,5,0.45,0,http://www.wikidata.org/prop/direct/P106,At the Devil's Door,occupation,Chloe,
7,4,200,199,198,0,0.1,1,1,34,3,0.45,0,http://www.wikidata.org/prop/direct/P106,The Devil's in the Details,occupation,Bea,
7,4,200,199,198,0,0.1,1,1,25,28,0.45,0,http://www.wikidata.org/prop/direct/P106,Lisa Brennan-Jobs,occupation,The Face of an Angel,
7,4,200,199,198,0.6631620526313782,0.1,1,1,19,28,0.0,0,http://www.wikidata.org/prop/direct/P106,Jobs (film),occupation,The Face of an Angel,
7,4,200,199,198,0,0.1,1,1,14,27,0.45,0,http://www.wikidata.org/prop/direct/P106,8,occupation,At the Devil's Door,
7,4,200,199,198,0,0.1,1,1,19,9,0.31,1,http://www.wikidata.org/prop/direct/P106,Jobs (film),occupation,Ava Acres,
7,4,200,199,198,0,0.1,1,1,25,27,0.45,0,http://www.wikidata.org/prop/direct/P106,Lisa Brennan-Jobs,occupation,At the Devil's Door,
7,4,200,199,198,0,0.1,1,1,28,29,0.0,0,http://www.wikidata.org/prop/direct/P106,Holidays (2016 film),occupation,Free Ride (2013 film),
7,4,200,199,198,0,0.1,1,1,17,17,0.43,1,http://www.wikidata.org/prop/direct/P106,Ava Acres,occupation,Actor,1
7,4,200,199,198,0,0.1,1,1,34,17,0.43,1,http://www.wikidata.org/prop/direct/P106,The Devil's in the Details,occupation,Actor,
7,4,200,199,198,0.8106204867362976,0.1,1,1,27,9,0.31,1,http://www.wikidata.org/prop/direct/P106,At the Devil's Door,occupation,Ava Acres,
7,4,200,199,198,0,0.1,1,1,5,28,0.45,0,http://www.wikidata.org/prop/direct/P106,Shell,occupation,The Face of an Angel,
