12,3,314,309,305,0,0.08917197452229299,1,1,24,20,0.52,2,http://www.wikidata.org/prop/direct/P31,M.I,instance of,Ay! Catira Marmoleña,
12,3,314,309,305,0,0.08917197452229299,1,1,24,19,0.52,0,http://www.wikidata.org/prop/direct/P31,Joropo,instance of,Coplas a las madres,
12,3,314,309,305,0,0.08917197452229299,2,1,19,23,0.52,0,http://www.wikidata.org/prop/direct/P31,Delaware,instance of,Fue,
12,3,314,309,305,0,0.08917197452229299,1,1,19,39,0.59,0,http://www.wikidata.org/prop/direct/P31,Coplas a las madres,instance of,Samuel Moreno Rojas,
12,3,314,309,305,0,0.08917197452229299,1,2,12,13,0.52,1,http://www.wikidata.org/prop/direct/P31,Contrapunteo,instance of,We Were Dead Before the Ship Even Sank,
12,3,314,309,305,0,0.08917197452229299,1,2,24,13,0.52,1,http://www.wikidata.org/prop/direct/P31,Joropo,instance of,We Were Dead Before the Ship Even Sank,
12,3,314,309,305,0,0.08917197452229299,1,2,15,19,0.52,0,http://www.wikidata.org/prop/direct/P31,Joan Llaneras,instance of,"Ayer, Massachusetts",
12,3,314,309,305,0,0.08917197452229299,1,1,24,9,0.52,0,http://www.wikidata.org/prop/direct/P31,M.I,instance of,El Viento,
12,3,314,309,305,0,0.08917197452229299,1,1,23,24,0.52,0,http://www.wikidata.org/prop/direct/P31,Fue,instance of,Joropo,
12,3,314,309,305,0,0.08917197452229299,1,1,24,15,0.52,0,http://www.wikidata.org/prop/direct/P31,M.I,instance of,Joan Llaneras,
12,3,314,309,305,0,0.08917197452229299,1,1,12,24,0.52,0,http://www.wikidata.org/prop/direct/P31,Contrapunteo,instance of,Joropo,
12,3,314,309,305,0.08192265033721924,0.08917197452229299,2,1,19,23,0.52,0,http://www.wikidata.org/prop/direct/P31,Delaware,instance of,English language,
12,3,314,309,305,0.2463638186454773,0.08917197452229299,1,2,21,13,0.59,11,http://www.wikidata.org/prop/direct/P31,Ángel Custodio Loyola,instance of,Album,
12,3,314,309,305,0.08192265033721924,0.08917197452229299,1,2,23,19,0.52,0,http://www.wikidata.org/prop/direct/P31,English language,instance of,Delaware,
12,3,314,309,305,0,0.08917197452229299,1,1,23,39,0.59,0,http://www.wikidata.org/prop/direct/P31,English language,instance of,Samuel Moreno Rojas,
12,3,314,309,305,0,0.08917197452229299,1,1,19,20,0.52,1,http://www.wikidata.org/prop/direct/P31,Coplas a las madres,instance of,Ay! Catira Marmoleña,
12,3,314,309,305,0,0.08917197452229299,1,1,24,19,0.52,0,http://www.wikidata.org/prop/direct/P31,Joropo,instance of,M.I,
12,3,314,309,305,0.2315603494644165,0.08917197452229299,2,2,13,13,0.45,3,http://www.wikidata.org/prop/direct/P31,We Were Dead Before the Ship Even Sank,instance of,Album,1
12,3,314,309,305,0,0.08917197452229299,1,1,12,39,0.59,1,http://www.wikidata.org/prop/direct/P31,Contrapunteo,instance of,Samuel Moreno Rojas,
12,3,314,309,305,0,0.08917197452229299,1,2,23,13,0.52,1,http://www.wikidata.org/prop/direct/P31,English language,instance of,Album,
12,3,314,309,305,0,0.08917197452229299,1,2,39,19,0.59,0,http://www.wikidata.org/prop/direct/P31,Samuel Moreno Rojas,instance of,Delaware,
12,3,314,309,305,0,0.08917197452229299,1,2,24,19,0.52,0,http://www.wikidata.org/prop/direct/P31,M.I,instance of,Delaware,
12,3,314,309,305,0.25356054306030273,0.08917197452229299,1,1,27,23,0.52,0,http://www.wikidata.org/prop/direct/P31,Middle East,instance of,English language,
12,3,314,309,305,0,0.08917197452229299,1,1,20,15,0.52,1,http://www.wikidata.org/prop/direct/P31,Ay! Catira Marmoleña,instance of,Joan Llaneras,
12,3,314,309,305,0,0.08917197452229299,1,1,9,19,0.52,0,http://www.wikidata.org/prop/direct/P31,El Viento,instance of,M.I,
