10,2,174,168,166,0,0.09770114942528736,1,1,2,4,0.0,0,http://www.wikidata.org/prop/direct/P279,-u,subclass of,Ka (Cyrillic),-1
10,2,174,168,166,0,0.09770114942528736,1,1,3,4,0.0,0,http://www.wikidata.org/prop/direct/P361,-a:,subclass of,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,3,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-a:,has part,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,3,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-on,has part,Ka (Cyrillic),-1
10,2,174,168,166,0,0.09770114942528736,1,1,3,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-on,has part,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,2,0.44,0,http://www.wikidata.org/prop/direct/P527,Ka (Cyrillic),has part,-u,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,2,0.45,0,http://www.wikidata.org/prop/direct/P279,Yodh,part of,-u,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,2,0.45,0,http://www.wikidata.org/prop/direct/P361,Yodh,part of,-u,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,3,0.0,0,http://www.wikidata.org/prop/direct/P279,Yodh,subclass of,-on,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,3,0.44,0,http://www.wikidata.org/prop/direct/P527,Ka (Cyrillic),has part,-on,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,3,0.45,0,http://www.wikidata.org/prop/direct/P279,Enki,part of,-a:,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,3,0.45,0,http://www.wikidata.org/prop/direct/P279,Enki,part of,-on,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,3,0.45,0,http://www.wikidata.org/prop/direct/P279,Ka (Cyrillic),part of,-on,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,3,0.45,0,http://www.wikidata.org/prop/direct/P361,Enki,part of,-a:,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,3,0.45,0,http://www.wikidata.org/prop/direct/P361,Enki,part of,-on,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.0,0,http://www.wikidata.org/prop/direct/P279,Yodh,subclass of,-əna,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.0,0,http://www.wikidata.org/prop/direct/P361,-əna,subclass of,Enki,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.0,0,http://www.wikidata.org/prop/direct/P361,-omu,subclass of,Ka (Cyrillic),-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-əna,has part,Ka (Cyrillic),-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-əna,has part,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,Enki,has part,-əna,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,Ka (Cyrillic),has part,-əna,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-omu,has part,Enki,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-omu,has part,Ka (Cyrillic),-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-omu,has part,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.44,0,http://www.wikidata.org/prop/direct/P527,Yodh,has part,-əna,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.45,0,http://www.wikidata.org/prop/direct/P279,-əna,part of,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.45,0,http://www.wikidata.org/prop/direct/P279,-omu,part of,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.45,0,http://www.wikidata.org/prop/direct/P279,Yodh,part of,-omu,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.45,0,http://www.wikidata.org/prop/direct/P361,-əna,part of,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.45,0,http://www.wikidata.org/prop/direct/P361,Enki,part of,Ka (Cyrillic),-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.45,0,http://www.wikidata.org/prop/direct/P361,-omu,part of,Enki,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,4,0.45,0,http://www.wikidata.org/prop/direct/P361,Yodh,part of,-omu,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,5,0.0,0,http://www.wikidata.org/prop/direct/P279,Enki,subclass of,-əkən,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,5,0.0,0,http://www.wikidata.org/prop/direct/P279,Yodh,subclass of,-əkən,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,6,0.44,0,http://www.wikidata.org/prop/direct/P527,Enki,has part,-əkəma,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,6,0.44,0,http://www.wikidata.org/prop/direct/P527,Ka (Cyrillic),has part,-əkəma,-1
10,2,174,168,166,0,0.09770114942528736,1,1,4,6,0.45,0,http://www.wikidata.org/prop/direct/P279,Ka (Cyrillic),part of,-əkəma,-1
10,2,174,168,166,0,0.09770114942528736,1,1,5,4,0.44,0,http://www.wikidata.org/prop/direct/P527,-əkən,has part,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,1,5,4,0.45,0,http://www.wikidata.org/prop/direct/P361,-əkən,part of,Enki,-1
10,2,174,168,166,0,0.09770114942528736,1,1,6,4,0.45,0,http://www.wikidata.org/prop/direct/P361,-əkəma,part of,Yodh,-1
10,2,174,168,166,0,0.09770114942528736,1,2,2,12,0.44,1,http://www.wikidata.org/prop/direct/P527,-u,has part,Noun,-1
10,2,174,168,166,0,0.09770114942528736,1,2,2,12,0.45,1,http://www.wikidata.org/prop/direct/P279,-u,subclass of,Noun,-1
10,2,174,168,166,0,0.09770114942528736,1,2,2,12,0.45,1,http://www.wikidata.org/prop/direct/P361,-u,subclass of,Noun,-1
10,2,174,168,166,0,0.09770114942528736,1,2,2,12,0.49,1,http://www.wikidata.org/prop/direct/P279,-u,subclass of,Noun phrase,-1
10,2,174,168,166,0,0.09770114942528736,1,2,2,12,0.49,1,http://www.wikidata.org/prop/direct/P361,-u,subclass of,Noun phrase,-1
10,2,174,168,166,0,0.09770114942528736,1,2,2,12,0.54,1,http://www.wikidata.org/prop/direct/P527,-u,has part,Noun phrase,-1
10,2,174,168,166,0,0.09770114942528736,1,2,3,12,0.44,1,http://www.wikidata.org/prop/direct/P527,-a:,has part,Noun,-1
10,2,174,168,166,0,0.09770114942528736,1,2,3,12,0.44,1,http://www.wikidata.org/prop/direct/P527,-on,has part,Noun,-1
10,2,174,168,166,0,0.09770114942528736,1,2,3,12,0.44,1,http://www.wikidata.org/prop/direct/P527,-on,has part,Noun,-1
